Timestamp,Window_Title,Hour_of_Day,Day_of_Week,Is_Evening,Is_Early_Morning,Minute_of_Day,Session_Duration_Seconds,Total_Session_Duration_Seconds,Consecutive_Window_Count,Seconds_Since_Last_Switch,Total_Switches_So_Far,Unique_Windows_Last_10,Is_First_in_Hour,Cumulative_Work_Seconds,Time_Bucket,Switches_Last_15min,Switching_Rate_Per_Hour,Session_Length_vs_Average,Is_Extended_Session,Is_Brief_Session,Category,Confidence_Reason,App_Name,App_Type,Duration_Seconds,FQS_Score,Previous_Category,Switch_Cost,CSC_Score
2025-11-08 01:10:41,Google Gemini - Google Chrome,1,Saturday,False,True,70,5,20,1,0,4,3,0,395,Night,28,112.0,0.2109988776655443,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:10:46,Google Gemini - Google Chrome,1,Saturday,False,True,70,10,20,2,5,4,3,0,400,Night,28,112.0,0.2109988776655443,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:10:51,Google Gemini - Google Chrome,1,Saturday,False,True,70,15,20,3,10,4,3,0,405,Night,28,112.0,0.2109988776655443,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:10:56,Google Gemini - Google Chrome,1,Saturday,False,True,70,20,20,4,15,4,3,0,410,Night,28,112.0,0.2109988776655443,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:11:01,Hack Princeton,1,Saturday,False,True,71,5,5,1,0,1,4,0,415,Night,29,116.0,0.052749719416386,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 01:11:06,data.py - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,5,5,1,0,1,5,0,420,Night,30,120.0,0.052749719416386,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:11,activity_log01.csv - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,5,30,1,0,6,6,0,425,Night,31,124.0,0.3164983164983165,False,True,High Load,"The window title indicates active work on a CSV file within Visual Studio Code, which suggests data analysis or coding, both of which require deep focus and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:16,activity_log01.csv - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,10,30,2,5,6,6,0,430,Night,31,124.0,0.3164983164983165,False,True,High Load,"The window title indicates active work on a CSV file within Visual Studio Code, which suggests data analysis or coding, both of which require deep focus and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:21,activity_log01.csv - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,15,30,3,10,6,5,0,435,Night,31,124.0,0.3164983164983165,False,True,High Load,"The window title indicates active work on a CSV file within Visual Studio Code, which suggests data analysis or coding, both of which require deep focus and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:26,activity_log01.csv - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,20,30,4,15,6,4,0,440,Night,31,124.0,0.3164983164983165,False,True,High Load,"The window title indicates active work on a CSV file within Visual Studio Code, which suggests data analysis or coding, both of which require deep focus and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:31,activity_log01.csv - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,25,30,5,20,6,4,0,445,Night,31,124.0,0.3164983164983165,False,True,High Load,"The window title indicates active work on a CSV file within Visual Studio Code, which suggests data analysis or coding, both of which require deep focus and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:36,activity_log01.csv - HackPrinceton - Visual Studio Code,1,Saturday,False,True,71,30,30,6,25,6,4,0,450,Night,31,124.0,0.3164983164983165,False,True,High Load,"The window title indicates active work on a CSV file within Visual Studio Code, which suggests data analysis or coding, both of which require deep focus and problem-solving.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:11:41,WhatsApp,1,Saturday,False,True,71,5,5,1,0,1,5,0,455,Night,32,128.0,0.052749719416386,False,True,Communication,"WhatsApp is primarily used for messaging and communication, which involves back-and-forth interaction and context-switching.",WhatsApp,Communication,5,55.79802484867792,High Load,25.0,1.0512902198152279
2025-11-08 01:11:46,Google Gemini - Google Chrome,1,Saturday,False,True,71,5,10,1,0,2,5,0,460,Night,33,132.0,0.1054994388327721,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Communication,10.0,1.0512902198152279
2025-11-08 01:11:51,Google Gemini - Google Chrome,1,Saturday,False,True,71,10,10,2,5,2,4,0,465,Night,33,132.0,0.1054994388327721,False,True,Low Load,"The window title suggests passive consumption or casual browsing using Google Chrome, which typically involves minimal cognitive effort.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:11:56,Inbox (254) - raavip@clarkson.edu - Clarkson University Mail - Google Chrome,1,Saturday,False,True,71,5,5,1,0,1,4,0,470,Night,34,136.0,0.052749719416386,False,True,Communication,"The window title indicates an email inbox, which is a communication tool. Email is used for back-and-forth interaction and often involves context-switching.",Google Chrome,Browser,5,55.79802484867792,Low Load,10.0,1.0512902198152279
2025-11-08 01:12:01,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,5,35,1,0,7,5,0,475,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Communication,10.0,1.0512902198152279
2025-11-08 01:12:06,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,10,35,2,5,7,5,0,480,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:11,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,15,35,3,10,7,5,0,485,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:16,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,20,35,4,15,7,5,0,490,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:21,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,25,35,5,20,7,5,0,495,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:26,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,30,35,6,25,7,4,0,500,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:31,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,35,35,7,30,7,3,0,505,Night,35,140.0,0.3692480359147025,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:36,Hack Princeton,1,Saturday,False,True,72,5,10,1,0,2,4,0,510,Night,36,144.0,0.1054994388327721,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 01:12:41,Hack Princeton,1,Saturday,False,True,72,10,10,2,5,2,3,0,515,Night,36,144.0,0.1054994388327721,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:12:46,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,5,25,1,0,5,2,0,520,Night,37,148.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,High Load,15.0,1.0512902198152279
2025-11-08 01:12:51,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,10,25,2,5,5,2,0,525,Night,37,148.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:12:56,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,72,15,25,3,10,5,2,0,530,Night,37,148.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:01,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,20,25,4,15,5,2,0,535,Night,37,148.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:06,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,25,25,5,20,5,2,0,540,Night,37,148.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:11,Hack Princeton,1,Saturday,False,True,73,5,10,1,0,2,2,0,545,Night,38,152.0,0.1054994388327721,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 01:13:16,Hack Princeton,1,Saturday,False,True,73,10,10,2,5,2,2,0,550,Night,38,152.0,0.1054994388327721,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:13:21,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,5,25,1,0,5,2,0,555,Night,39,156.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,High Load,15.0,1.0512902198152279
2025-11-08 01:13:26,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,10,25,2,5,5,2,0,560,Night,39,156.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:31,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,15,25,3,10,5,2,0,565,Night,39,156.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:36,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,20,25,4,15,5,2,0,570,Night,39,156.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:41,Cognitive Health Coach Features - Google Chrome,1,Saturday,False,True,73,25,25,5,20,5,2,0,575,Night,39,156.0,0.2637485970819304,False,True,Low Load,"The window title suggests browsing or reading about features, which is passive consumption.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 01:13:46,Hack Princeton,1,Saturday,False,True,73,5,30,1,0,6,2,0,580,Night,40,160.0,0.3164983164983165,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 01:13:51,Hack Princeton,1,Saturday,False,True,73,10,30,2,5,6,2,0,585,Night,40,160.0,0.3164983164983165,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 01:13:56,Hack Princeton,1,Saturday,False,True,73,15,30,3,10,6,2,0,590,Night,40,160.0,0.3164983164983165,False,True,High Load,"The title 'Hack Princeton' suggests active participation in a hackathon, which involves coding, problem-solving, and creative thinking, all of which are high-load activities.",Hack Princeton,Other,5,55.79802484867792,High Load,5.0,1.0512902198152279
